Date Time,Adj Close,Close,High,Low,Open,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL,AAPL
2024-12-02 18:30:00,239.35499572753906,239.35499572753906,239.47000122070312,239.3000030517578,239.4199981689453,151226
2024-12-02 18:35:00,239.47000122070312,239.47000122070312,239.5,239.24000549316406,239.3350067138672,181486
2024-12-02 18:40:00,239.3582000732422,239.3582000732422,239.4799041748047,239.28500366210938,239.4600067138672,163721
2024-12-02 18:45:00,239.34500122070312,239.34500122070312,239.50999450683594,239.34010314941406,239.35000610351562,186643
2024-12-02 18:50:00,239.17990112304688,239.17990112304688,239.36500549316406,239.0800018310547,239.35000610351562,349694
2024-12-02 18:55:00,239.1488037109375,239.1488037109375,239.19000244140625,239.02999877929688,239.17849731445312,192255
2024-12-02 19:00:00,239.30999755859375,239.30999755859375,239.32000732421875,239.02999877929688,239.14010620117188,388575
2024-12-02 19:05:00,239.38650512695312,239.38650512695312,239.4197998046875,239.2100067138672,239.30999755859375,173463
2024-12-02 19:10:00,239.11000061035156,239.11000061035156,239.39979553222656,239.0800018310547,239.3800048828125,158815
2024-12-02 19:15:00,239.1999969482422,239.1999969482422,239.25999450683594,239.10000610351562,239.1042022705078,130744
2024-12-02 19:20:00,239.30999755859375,239.30999755859375,239.32000732421875,239.14500427246094,239.1999969482422,149464
2024-12-02 19:25:00,239.3300018310547,239.3300018310547,239.35000610351562,239.10000610351562,239.30499267578125,146008
2024-12-02 19:30:00,239.32009887695312,239.32009887695312,239.41000366210938,239.25010681152344,239.3300018310547,199499
2024-12-02 19:35:00,239.31500244140625,239.31500244140625,239.4698944091797,239.25999450683594,239.32000732421875,212878
2024-12-02 19:40:00,239.36000061035156,239.36000061035156,239.41000366210938,239.3000030517578,239.31170654296875,148940
2024-12-02 19:45:00,239.47999572753906,239.47999572753906,239.49000549316406,239.33999633789062,239.36000061035156,150516
2024-12-02 19:50:00,239.53990173339844,239.53990173339844,239.58999633789062,239.4550018310547,239.47999572753906,226055
2024-12-02 19:55:00,239.63999938964844,239.63999938964844,239.6699981689453,239.38999938964844,239.5500030517578,234671
2024-12-02 20:00:00,239.5102996826172,239.5102996826172,239.72999572753906,239.5050048828125,239.63999938964844,203122
2024-12-02 20:05:00,239.4499053955078,239.4499053955078,239.5749969482422,239.33999633789062,239.52000427246094,226745
2024-12-02 20:10:00,239.49009704589844,239.49009704589844,239.56500244140625,239.4199981689453,239.44000244140625,216120
2024-12-02 20:15:00,239.38999938964844,239.38999938964844,239.64999389648438,239.35000610351562,239.49000549316406,235389
2024-12-02 20:20:00,239.6999053955078,239.6999053955078,239.6999053955078,239.38999938964844,239.38999938964844,184677
2024-12-02 20:25:00,239.7899932861328,239.7899932861328,239.83999633789062,239.64990234375,239.6999969482422,258961
2024-12-02 20:30:00,239.6417999267578,239.6417999267578,239.80999755859375,239.61500549316406,239.7899932861328,287087
2024-12-02 20:35:00,239.74000549316406,239.74000549316406,239.7899932861328,239.63999938964844,239.64999389648438,226516
2024-12-02 20:40:00,239.72999572753906,239.72999572753906,239.94000244140625,239.66000366210938,239.74000549316406,282933
2024-12-02 20:45:00,239.64999389648438,239.64999389648438,239.83999633789062,239.625,239.72000122070312,328650
2024-12-02 20:50:00,239.49000549316406,239.49000549316406,239.8699951171875,239.0500030517578,239.65499877929688,1238236
2024-12-02 20:55:00,239.60000610351562,239.60000610351562,239.67999267578125,239.47000122070312,239.47999572753906,1495472
